Position_Power(dBm)
150.0000,-18.9630
300.0000,-18.9690
450.0000,-18.9690
600.0000,-18.9730
750.0000,-18.9740
900.0000,-18.9740
1050.0000,-18.9760
1200.0000,-18.9780
1350.0000,-18.9820
1500.0000,-18.9870
1650.0000,-18.9910
1800.0000,-18.9970
1950.0000,-19.0040
2100.0000,-19.0190
2250.0000,-19.0340
2400.0000,-19.0530
2550.0000,-19.0910
2700.0000,-19.1490
2850.0000,-19.2600
3000.0000,-19.4440
3150.0000,-19.7300
3300.0000,-20.1360
3450.0000,-20.6280
3600.0000,-21.2100
3750.0000,-21.8210
3900.0000,-22.3600
4050.0000,-22.7270
4200.0000,-22.9250
4350.0000,-23.0090
4500.0000,-23.0440
4650.0000,-23.0530
4800.0000,-23.0580
4950.0000,-23.0610
5100.0000,-23.0660
5250.0000,-23.0620
5400.0000,-23.0720
5550.0000,-23.0730
5700.0000,-23.0720
5850.0000,-23.0710
6000.0000,-23.0680
