Position_Power(dBm)
150.0000,-23.0430
300.0000,-23.0490
450.0000,-23.0530
600.0000,-23.0590
750.0000,-23.0550
900.0000,-23.0530
1050.0000,-23.0550
1200.0000,-23.0500
1350.0000,-23.0480
1500.0000,-23.0340
1650.0000,-22.9990
1800.0000,-22.9170
1950.0000,-22.7200
2100.0000,-22.3530
2250.0000,-21.8170
2400.0000,-21.2020
2550.0000,-20.6240
2700.0000,-20.1400
2850.0000,-19.7370
3000.0000,-19.4460
3150.0000,-19.2610
3300.0000,-19.1490
3450.0000,-19.0890
3600.0000,-19.0500
3750.0000,-19.0270
3900.0000,-19.0090
4050.0000,-19.0000
4200.0000,-18.9930
4350.0000,-18.9840
4500.0000,-18.9790
4650.0000,-18.9780
4800.0000,-18.9730
4950.0000,-18.9720
5100.0000,-18.9690
5250.0000,-18.9700
5400.0000,-18.9670
5550.0000,-18.9660
5700.0000,-18.9650
5850.0000,-18.9630
6000.0000,-18.9630
