Position_Power(dBm)
150.0000,-22.5140
300.0000,-22.5200
450.0000,-22.5270
600.0000,-22.5210
750.0000,-22.5360
900.0000,-22.5470
1050.0000,-22.5320
1200.0000,-22.5180
1350.0000,-22.5160
1500.0000,-22.5230
1650.0000,-22.5150
1800.0000,-22.4950
1950.0000,-22.4910
2100.0000,-22.4850
2250.0000,-22.4510
2400.0000,-22.3880
2550.0000,-22.2800
2700.0000,-22.0640
2850.0000,-21.6150
3000.0000,-20.9660
3150.0000,-20.4550
3300.0000,-19.9930
3450.0000,-19.5340
3600.0000,-19.1220
3750.0000,-18.8510
3900.0000,-18.7470
4050.0000,-18.7510
4200.0000,-18.6600
4350.0000,-18.5310
4500.0000,-18.5660
4650.0000,-18.4950
4800.0000,-18.4310
4950.0000,-18.4950
5100.0000,-18.4520
5250.0000,-18.4760
5400.0000,-18.4720
5550.0000,-18.4850
5700.0000,-18.4840
5850.0000,-18.5230
6000.0000,-18.5100
