Position_Power(dBm)
150.0000,-18.9000
300.0000,-18.9010
450.0000,-18.9060
600.0000,-18.9100
750.0000,-18.9140
900.0000,-18.9170
1050.0000,-18.9200
1200.0000,-18.9180
1350.0000,-18.9180
1500.0000,-18.9190
1650.0000,-18.9260
1800.0000,-18.9280
1950.0000,-18.9340
2100.0000,-18.9460
2250.0000,-18.9730
2400.0000,-19.0210
2550.0000,-19.1030
2700.0000,-19.2390
2850.0000,-19.4400
3000.0000,-19.7180
3150.0000,-20.0650
3300.0000,-20.4740
3450.0000,-20.9230
3600.0000,-21.3910
3750.0000,-21.8430
3900.0000,-22.2210
4050.0000,-22.5110
4200.0000,-22.6980
4350.0000,-22.8240
4500.0000,-22.8880
4650.0000,-22.9280
4800.0000,-22.9380
4950.0000,-22.9520
5100.0000,-22.9560
5250.0000,-22.9540
5400.0000,-22.9520
5550.0000,-22.9430
5700.0000,-22.9470
5850.0000,-22.9490
6000.0000,-22.9520
