Position_Power(dBm)
150.0000,-15.7640
300.0000,-15.7530
450.0000,-15.7610
600.0000,-15.7620
750.0000,-15.7870
900.0000,-15.7850
1050.0000,-15.7560
1200.0000,-15.7750
1350.0000,-15.7340
1500.0000,-15.7120
1650.0000,-15.7160
1800.0000,-15.7280
1950.0000,-15.7340
2100.0000,-15.8020
2250.0000,-15.9120
2400.0000,-16.0500
2550.0000,-16.2810
2700.0000,-16.5960
2850.0000,-17.0310
3000.0000,-17.6770
3150.0000,-18.2800
3300.0000,-18.7800
3450.0000,-19.1630
3600.0000,-19.3420
3750.0000,-19.4460
3900.0000,-19.4780
4050.0000,-19.4940
4200.0000,-19.4730
4350.0000,-19.4690
4500.0000,-19.5110
4650.0000,-19.4880
4800.0000,-19.5690
4950.0000,-19.5610
5100.0000,-19.5840
5250.0000,-19.5160
5400.0000,-19.5470
5550.0000,-19.5340
5700.0000,-19.5200
5850.0000,-19.5310
6000.0000,-19.5080
