Position_Power(dBm)
150.0000,-19.0330
300.0000,-19.0310
450.0000,-19.0360
600.0000,-19.0380
750.0000,-19.0370
900.0000,-19.0400
1050.0000,-19.0360
1200.0000,-19.0370
1350.0000,-19.0370
1500.0000,-19.0370
1650.0000,-19.0400
1800.0000,-19.0480
1950.0000,-19.0540
2100.0000,-19.0670
2250.0000,-19.0920
2400.0000,-19.1370
2550.0000,-19.2140
2700.0000,-19.3450
2850.0000,-19.5470
3000.0000,-19.8290
3150.0000,-20.1850
3300.0000,-20.6050
3450.0000,-21.0640
3600.0000,-21.5360
3750.0000,-21.9940
3900.0000,-22.3790
4050.0000,-22.6700
4200.0000,-22.8620
4350.0000,-22.9760
4500.0000,-23.0390
4650.0000,-23.0690
4800.0000,-23.0830
4950.0000,-23.0930
5100.0000,-23.0940
5250.0000,-23.0950
5400.0000,-23.0970
5550.0000,-23.0970
5700.0000,-23.1000
5850.0000,-23.0960
6000.0000,-23.1000
