Position_Power(dBm)
150.0000,-23.1000
300.0000,-23.1080
450.0000,-23.0990
600.0000,-23.1020
750.0000,-23.1020
900.0000,-23.1060
1050.0000,-23.1020
1200.0000,-23.1010
1350.0000,-23.0970
1500.0000,-23.0760
1650.0000,-23.0420
1800.0000,-22.9680
1950.0000,-22.8220
2100.0000,-22.5690
2250.0000,-22.2090
2400.0000,-21.7600
2550.0000,-21.2620
2700.0000,-20.7570
2850.0000,-20.2930
3000.0000,-19.8920
3150.0000,-19.5780
3300.0000,-19.3560
3450.0000,-19.2080
3600.0000,-19.1210
3750.0000,-19.0790
3900.0000,-19.0560
4050.0000,-19.0460
4200.0000,-19.0390
4350.0000,-19.0370
4500.0000,-19.0300
4650.0000,-19.0300
4800.0000,-19.0270
4950.0000,-19.0240
5100.0000,-19.0200
5250.0000,-19.0180
5400.0000,-19.0170
5550.0000,-19.0130
5700.0000,-19.0120
5850.0000,-19.0070
6000.0000,-19.0080
