Position_Power(dBm)
75.0000,4.7790
150.0000,4.7260
225.0000,4.8000
300.0000,4.5950
375.0000,4.6580
450.0000,4.8770
525.0000,4.9210
600.0000,4.8810
675.0000,4.9340
750.0000,4.9270
825.0000,4.9790
900.0000,4.9560
975.0000,4.9240
1050.0000,4.9700
1125.0000,5.0310
1200.0000,5.0410
1275.0000,5.0260
1350.0000,5.0600
1425.0000,5.0370
1500.0000,5.0190
1575.0000,4.9960
1650.0000,4.9400
1725.0000,4.9000
1800.0000,4.8230
1875.0000,4.9400
1950.0000,4.7730
2025.0000,4.5450
2100.0000,4.5200
2175.0000,4.5280
2250.0000,4.8240
2325.0000,5.0820
2400.0000,5.0830
2475.0000,5.0570
2550.0000,4.9540
2625.0000,4.8490
2700.0000,4.8480
2775.0000,4.7120
2850.0000,4.5280
2925.0000,4.5780
3000.0000,4.0260
3075.0000,4.1050
3150.0000,3.8900
3225.0000,3.8240
3300.0000,3.9610
3375.0000,3.7620
3450.0000,3.6270
3525.0000,3.4230
3600.0000,3.2580
3675.0000,3.1330
3750.0000,2.7030
3825.0000,2.8340
3900.0000,2.8800
3975.0000,2.7160
4050.0000,2.8460
4125.0000,2.6400
4200.0000,2.7860
4275.0000,2.9160
4350.0000,2.9330
4425.0000,2.7020
4500.0000,2.7060
4575.0000,2.6410
4650.0000,2.6770
4725.0000,2.5050
4800.0000,2.5800
4875.0000,2.5430
4950.0000,2.5260
5025.0000,2.6630
5100.0000,2.4540
5175.0000,2.4980
5250.0000,2.5070
5325.0000,2.5250
5400.0000,2.4840
5475.0000,2.3360
5550.0000,2.8130
5625.0000,2.8650
5700.0000,2.9140
5775.0000,2.9190
5850.0000,2.8840
5925.0000,2.7650
6000.0000,3.0210
