Position_Power(dBm)
75.0000,4.3740
150.0000,4.6210
225.0000,4.7500
300.0000,4.4920
375.0000,4.5370
450.0000,4.5180
525.0000,4.5820
600.0000,4.5710
675.0000,4.5080
750.0000,4.5370
825.0000,4.6010
900.0000,4.5300
975.0000,4.6480
1050.0000,4.6710
1125.0000,4.6530
1200.0000,4.4850
1275.0000,4.4130
1350.0000,4.1360
1425.0000,4.5490
1500.0000,4.2110
1575.0000,4.2880
1650.0000,4.3870
1725.0000,4.4290
1800.0000,4.5040
1875.0000,4.6120
1950.0000,4.3080
2025.0000,4.3280
2100.0000,4.3970
2175.0000,4.5350
2250.0000,4.4150
2325.0000,4.6480
2400.0000,4.4690
2475.0000,4.1070
2550.0000,3.7620
2625.0000,3.9520
2700.0000,3.9890
2775.0000,4.0370
2850.0000,3.8740
2925.0000,3.6420
3000.0000,3.5940
3075.0000,3.4630
3150.0000,3.1810
3225.0000,3.2180
3300.0000,3.1590
3375.0000,2.9380
3450.0000,3.0270
3525.0000,2.8320
3600.0000,2.7470
3675.0000,2.8080
3750.0000,2.5370
3825.0000,2.9020
3900.0000,2.6780
3975.0000,2.6900
4050.0000,2.7280
4125.0000,2.6410
4200.0000,2.5930
4275.0000,2.6740
4350.0000,2.8760
4425.0000,2.8000
4500.0000,2.6460
4575.0000,2.7350
4650.0000,2.6500
4725.0000,2.5840
4800.0000,2.5910
4875.0000,2.4740
4950.0000,2.6110
5025.0000,2.6870
5100.0000,2.5170
5175.0000,2.4270
5250.0000,2.4250
5325.0000,2.5360
5400.0000,2.6310
5475.0000,2.4290
5550.0000,2.4970
5625.0000,2.5100
5700.0000,2.5140
5775.0000,2.3720
5850.0000,2.5060
5925.0000,2.4270
6000.0000,2.4420
