Position_Power(dBm)
75.0000,2.9210
150.0000,2.9170
225.0000,2.9610
300.0000,2.9200
375.0000,3.0320
450.0000,2.9050
525.0000,2.9470
600.0000,2.9640
675.0000,2.9460
750.0000,3.0010
825.0000,2.9730
900.0000,2.9400
975.0000,2.9170
1050.0000,2.9560
1125.0000,3.0190
1200.0000,3.1250
1275.0000,3.0760
1350.0000,3.0960
1425.0000,3.1820
1500.0000,3.1570
1575.0000,3.1970
1650.0000,3.1450
1725.0000,3.1980
1800.0000,3.2690
1875.0000,3.1930
1950.0000,3.1890
2025.0000,3.2790
2100.0000,3.3620
2175.0000,3.5240
2250.0000,3.5420
2325.0000,3.6270
2400.0000,3.8130
2475.0000,3.8610
2550.0000,4.0000
2625.0000,4.1180
2700.0000,4.2950
2775.0000,4.4090
2850.0000,4.5000
2925.0000,4.7180
3000.0000,4.8140
3075.0000,4.9070
3150.0000,5.0070
3225.0000,4.9760
3300.0000,5.0790
3375.0000,5.1380
3450.0000,5.0970
3525.0000,5.1370
3600.0000,5.1070
3675.0000,5.1620
3750.0000,5.3100
3825.0000,5.3010
3900.0000,5.3290
3975.0000,5.2360
4050.0000,5.3040
4125.0000,5.3210
4200.0000,5.2610
4275.0000,5.2540
4350.0000,5.2910
4425.0000,5.3330
4500.0000,5.2210
4575.0000,5.2180
4650.0000,5.2300
4725.0000,5.2920
4800.0000,5.2920
4875.0000,5.3050
4950.0000,5.2390
5025.0000,5.2430
5100.0000,5.2710
5175.0000,5.2250
5250.0000,5.2000
5325.0000,5.1980
5400.0000,5.2360
5475.0000,5.1810
5550.0000,5.1970
5625.0000,5.1770
5700.0000,5.1800
5775.0000,5.1760
5850.0000,5.1210
5925.0000,5.2100
6000.0000,5.1890
