Position_Power(dBm)
150.0000,-14.9340
300.0000,-15.0200
450.0000,-15.1100
600.0000,-15.0880
750.0000,-15.0110
900.0000,-14.9910
1050.0000,-15.0230
1200.0000,-14.9640
1350.0000,-14.9450
1500.0000,-14.9410
1650.0000,-14.9370
1800.0000,-15.2760
1950.0000,-15.0710
2100.0000,-15.2300
2250.0000,-15.2080
2400.0000,-15.3540
2550.0000,-15.7750
2700.0000,-16.1820
2850.0000,-16.6720
3000.0000,-17.3150
3150.0000,-17.9320
3300.0000,-18.4070
3450.0000,-18.7110
3600.0000,-18.8740
3750.0000,-18.9430
3900.0000,-18.9720
4050.0000,-18.9900
4200.0000,-19.0060
4350.0000,-19.0250
4500.0000,-19.0480
4650.0000,-19.0610
4800.0000,-19.0620
4950.0000,-19.0640
5100.0000,-19.0700
5250.0000,-19.0680
5400.0000,-19.0710
5550.0000,-19.0650
5700.0000,-19.0670
5850.0000,-19.0620
6000.0000,-19.0620
