Position_Power(dBm)
150.0000,-16.0930
300.0000,-15.9150
450.0000,-15.8630
600.0000,-16.1300
750.0000,-16.0180
900.0000,-15.8190
1050.0000,-15.9970
1200.0000,-16.0740
1350.0000,-16.0010
1500.0000,-16.0380
1650.0000,-16.0170
1800.0000,-15.9570
1950.0000,-15.9660
2100.0000,-16.1840
2250.0000,-16.2910
2400.0000,-16.4810
2550.0000,-16.6150
2700.0000,-16.7070
2850.0000,-16.7290
3000.0000,-17.1930
3150.0000,-17.5740
3300.0000,-18.1120
3450.0000,-18.8550
3600.0000,-19.2040
3750.0000,-19.8630
3900.0000,-20.1150
4050.0000,-20.0960
4200.0000,-20.2570
4350.0000,-20.3750
4500.0000,-20.1960
4650.0000,-20.3120
4800.0000,-20.4270
4950.0000,-20.2680
5100.0000,-20.2760
5250.0000,-20.3820
5400.0000,-20.2610
5550.0000,-20.3260
5700.0000,-20.4260
5850.0000,-20.2780
6000.0000,-20.3450
