Position_Power(dBm)
150.0000,-16.4370
300.0000,-16.4810
450.0000,-16.3390
600.0000,-16.4480
750.0000,-16.4760
900.0000,-16.3870
1050.0000,-16.4390
1200.0000,-16.4950
1350.0000,-16.3530
1500.0000,-16.4370
1650.0000,-16.4380
1800.0000,-16.3330
1950.0000,-16.4620
2100.0000,-16.5090
2250.0000,-16.3780
2400.0000,-16.4720
2550.0000,-16.4420
2700.0000,-16.3530
2850.0000,-16.4410
3000.0000,-16.4640
3150.0000,-16.3380
3300.0000,-16.3920
3450.0000,-16.4210
3600.0000,-16.3450
3750.0000,-16.4090
3900.0000,-16.4310
4050.0000,-16.3280
4200.0000,-16.4140
4350.0000,-16.4620
4500.0000,-16.3510
4650.0000,-16.4240
4800.0000,-16.4740
4950.0000,-16.4090
5100.0000,-16.4220
5250.0000,-16.4640
5400.0000,-16.4070
5550.0000,-16.4360
5700.0000,-16.4740
5850.0000,-16.3510
6000.0000,-16.3940
