Position_Power(dBm)
150.0000,-15.8770
300.0000,-15.8620
450.0000,-15.8700
600.0000,-15.7650
750.0000,-15.8020
900.0000,-15.9230
1050.0000,-15.9590
1200.0000,-15.8720
1350.0000,-15.8140
1500.0000,-15.9110
1650.0000,-15.9230
1800.0000,-15.9300
1950.0000,-16.0190
2100.0000,-16.0820
2250.0000,-16.1140
2400.0000,-15.9110
2550.0000,-15.9720
2700.0000,-16.0320
2850.0000,-16.2770
3000.0000,-16.8730
3150.0000,-17.3500
3300.0000,-17.8770
3450.0000,-18.3580
3600.0000,-18.6270
3750.0000,-19.1240
3900.0000,-19.5130
4050.0000,-19.7450
4200.0000,-19.7390
4350.0000,-19.9440
4500.0000,-19.9480
4650.0000,-19.9610
4800.0000,-19.9460
4950.0000,-19.9630
5100.0000,-19.9800
5250.0000,-19.9830
5400.0000,-19.9600
5550.0000,-19.9650
5700.0000,-19.9800
5850.0000,-19.9800
6000.0000,-19.9670
