Position_Power(dBm)
150.0000,-13.3360
300.0000,-13.3380
450.0000,-13.3410
600.0000,-13.3360
750.0000,-13.3360
900.0000,-13.3390
1050.0000,-13.3390
1200.0000,-13.3440
1350.0000,-13.3440
1500.0000,-13.3480
1650.0000,-13.3520
1800.0000,-13.3590
1950.0000,-13.3760
2100.0000,-13.3980
2250.0000,-13.4390
2400.0000,-13.5080
2550.0000,-13.6150
2700.0000,-13.7710
2850.0000,-13.9590
3000.0000,-14.1510
3150.0000,-14.3210
3300.0000,-14.4410
3450.0000,-14.5100
3600.0000,-14.5440
3750.0000,-14.5600
3900.0000,-14.5650
4050.0000,-14.5660
4200.0000,-14.5690
4350.0000,-14.5710
4500.0000,-14.5760
4650.0000,-14.5760
4800.0000,-14.5800
4950.0000,-14.5780
5100.0000,-14.5760
5250.0000,-14.5750
5400.0000,-14.5740
5550.0000,-14.5750
5700.0000,-14.5750
5850.0000,-14.5770
6000.0000,-14.5800
