Position_Power(dBm)
150.0000,-7.8960
300.0000,-7.8950
450.0000,-7.8810
600.0000,-7.8890
750.0000,-7.8760
900.0000,-7.8840
1050.0000,-7.8960
1200.0000,-7.8910
1350.0000,-7.8820
1500.0000,-7.8840
1650.0000,-7.8690
1800.0000,-7.8710
1950.0000,-7.8740
2100.0000,-7.8730
2250.0000,-7.8660
2400.0000,-7.7840
2550.0000,-7.6190
2700.0000,-7.3190
2850.0000,-6.8800
3000.0000,-6.3060
3150.0000,-5.8280
3300.0000,-5.3770
3450.0000,-5.0460
3600.0000,-4.8230
3750.0000,-4.6660
3900.0000,-4.5560
4050.0000,-4.4910
4200.0000,-4.4270
4350.0000,-4.4130
4500.0000,-4.4000
4650.0000,-4.3780
4800.0000,-4.3940
4950.0000,-4.4160
5100.0000,-4.4140
5250.0000,-4.4050
5400.0000,-4.4150
5550.0000,-4.4120
5700.0000,-4.4280
5850.0000,-4.4250
6000.0000,-4.4440
