Position_Power(dBm)
150.0000,-18.9890
300.0000,-18.9910
450.0000,-18.9950
600.0000,-18.9890
750.0000,-18.9900
900.0000,-18.9880
1050.0000,-18.9860
1200.0000,-18.9890
1350.0000,-18.9810
1500.0000,-18.9780
1650.0000,-18.9550
1800.0000,-18.9220
1950.0000,-18.8420
2100.0000,-18.6730
2250.0000,-18.4060
2400.0000,-18.0520
2550.0000,-17.5990
2700.0000,-17.1160
2850.0000,-16.6160
3000.0000,-16.1520
3150.0000,-15.7590
3300.0000,-16.0450
3450.0000,-15.3200
3600.0000,-15.1210
3750.0000,-15.0090
3900.0000,-14.9540
4050.0000,-14.9400
4200.0000,-14.9310
4350.0000,-14.9400
4500.0000,-14.9740
4650.0000,-14.9320
4800.0000,-14.9860
4950.0000,-14.9340
5100.0000,-14.9690
5250.0000,-14.9140
5400.0000,-14.9220
5550.0000,-14.9340
5700.0000,-14.9430
5850.0000,-14.9110
6000.0000,-14.9130
