Position_Power(dBm)
150.0000,-14.9160
300.0000,-14.9230
450.0000,-14.9180
600.0000,-14.9220
750.0000,-14.9210
900.0000,-14.9450
1050.0000,-14.9280
1200.0000,-14.9840
1350.0000,-14.9370
1500.0000,-14.9250
1650.0000,-14.9350
1800.0000,-14.9290
1950.0000,-14.9340
2100.0000,-14.9540
2250.0000,-15.0320
2400.0000,-15.1100
2550.0000,-15.3780
2700.0000,-15.8860
2850.0000,-15.7660
3000.0000,-16.0530
3150.0000,-16.4970
3300.0000,-16.9850
3450.0000,-17.5010
3600.0000,-17.9510
3750.0000,-18.3110
3900.0000,-18.6000
4050.0000,-18.7940
4200.0000,-18.9000
4350.0000,-18.9470
4500.0000,-18.9770
4650.0000,-18.9830
4800.0000,-18.9870
4950.0000,-18.9910
5100.0000,-18.9940
5250.0000,-18.9950
5400.0000,-18.9940
5550.0000,-18.9920
5700.0000,-18.9840
5850.0000,-18.9890
6000.0000,-18.9910
